0.83 6
0.52 25
0.90 21
0.92 26
0.62 26
0.82 11
0.89 37
1.00 26
0.26 39
0.89 9
0.35 34
0.77 26
0.75 16
0.62 8
0.81 21
0.59 17
0.83 24
0.70 23
0.43 14
0.36 22
1.00 5
0.97 32
0.86 21
0.90 29
0.31 13
0.30 23
1.00 4
0.15 13
0.73 22
0.93 15
0.92 12
0.72 18
0.70 37
0.97 39
1.00 11
0.88 16
0.93 27
0.80 20
0.82 11
0.33 21
0.30 43
1.00 9
0.97 29
0.17 18
0.93 30
0.97 30
0.00 21
0.88 25
0.95 22
0.25 20
0.87 31
0.33 30
0.28 18
0.92 13
1.00 6
0.29 17
0.79 29
1.00 9
0.05 21
0.10 10
0.05 21
0.12 32
0.08 12
0.83 12
